#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
29.548191,4,18477.53245
-117.301779,2,18479.867479
-116.194832,1,18481.326785
-90.8834,5,18483.872311
-98.108458,4,18486.232065
-106.851191,2,18488.371871
34.444967,4,18489.951369
-97.319348,2,18492.093382
-106.843736,6,18494.819786
53.723067,4,18496.383552
-130.085695,5,18498.99147
-92.950943,4,18501.221465
54.856526,3,18503.552156
-230.359441,40,18516.834832
-117.043814,9,18520.204411
-107.442566,1,18522.328547
62.40122,5,18525.060735
26.036185,4,18526.641011
32.533028,4,18528.190587
25.680971,3,18529.714809
-134.497521,5,18532.047752
48.690074,5,18538.122887
-108.147768,2,18540.421738
-7.966113,11,18543.49294
37.32603,5,18549.318276
36.656104,5,18550.976888
41.049973,3,18552.508998
-114.507915,6,18555.143273
-12.207582,10,18558.155888
36.799664,3,18560.001536
-101.66274,4,18562.807975
-193.169178,11,18566.194763
35.485186,7,18569.18814
-133.89804,4,18571.555859
-31.810383,4,18573.214476
5.469991,9,18575.833818
56.110887,6,18577.523262
-71.359573,3,18579.025154
42.333825,4,18583.745344
-213.386912,15,18587.379678
15.945944,3,18588.969837
-0.068429,5,18591.211811
-109.854633,3,18593.418753
-88.956579,2,18595.579839
4.991013,4,18597.846736
-13.801742,7,18599.594121
33.790098,11,18601.348328
18.133623,4,18603.598993
-99.172646,2,18605.859903
78.227761,7,18609.211555
-125.519884,6,18611.900599
-75.584414,7,18615.219501
-165.202274,5,18620.109017
-116.106993,8,18622.936066
-141.690549,5,18625.455061
-93.753992,2,18627.901155
-113.063931,3,18631.82461
-104.768079,3,18634.944482
-176.615949,9,18638.036901
-35.023555,5,18639.718314
-102.935047,8,18643.02728
31.421389,8,18645.149764
-129.763383,3,18647.651827
38.39404,5,18649.301098
14.153438,5,18654.378294
-110.037891,5,18656.917117
-209.654826,8,18658.687983
-147.560678,4,18660.988369
28.143845,12,18663.001174
54.685249,4,18665.384895
-134.629087,8,18668.054666
-114.503001,3,18670.51388
28.606405,4,18672.826255
-112.834079,7,18676.322091
55.554024,9,18679.92837
-177.696119,6,18682.382426
-40.600467,7,18684.056618
-46.670516,5,18688.398349
58.630342,4,18691.816764
-58.961373,6,18693.910876
-104.77871,11,18699.376237
-99.825072,4,18702.487824
-97.062634,7,18706.131316
-108.445592,11,18711.027931
29.459192,3,18713.319127
36.349894,5,18714.944433
35.254266,7,18716.653628
-132.630813,10,18719.397809
-113.822604,4,18724.442735
38.965898,6,18726.175489
-111.500806,3,18728.461048
-105.149184,2,18730.590399
-125.531835,3,18733.02914
-15.257242,16,18746.972545
39.571594,12,18751.58655
4.924204,5,18754.437033
-102.96894,9,18761.206175
-155.40982,7,18764.05934
-151.41403,7,18766.770468
-126.542801,6,18769.287547
-122.562938,4,18770.9345
-165.144989,5,18773.240665
-104.867423,2,18775.881391
-82.28069,4,18778.408836
-130.948151,4,18780.801134
-92.573349,1,18783.025517
13.715874,6,18785.490074
-124.00421,6,18787.993591
-140.179471,5,18789.762384
-98.777974,2,18795.030916
52.337521,6,18796.722945
-40.541075,4,18798.252067
-93.748041,2,18800.428426
-105.991327,4,18802.668561
44.691339,3,18804.312879
53.829216,3,18807.171116
-196.547251,16,18811.588963
-104.00012,2,18814.029094
-91.192134,2,18816.399273
-145.595892,7,18819.264937
8.084702,8,18821.11367
-108.988088,5,18823.715449
26.04566,5,18828.70597
-104.535322,4,18831.222991
-115.354997,3,18833.471068
-97.218578,3,18835.88642
-129.069879,3,18837.435226
65.568999,6,18840.107135
-96.298539,4,18842.449606
51.053933,12,18848.126853
44.35866,5,18849.805054
49.513844,3,18851.595356
-119.026641,10,18855.227432
-93.277313,8,18862.825411
-99.823505,17,18871.447206
21.42682,3,18874.392998
33.267109,5,18876.582102
-128.373882,7,18879.751562
-92.678837,4,18882.088758
-104.787501,10,18885.774685
-93.50467,8,18888.903194
-174.823062,8,18891.56872
-38.30547,3,18893.115875
-87.465883,3,18898.021848
-135.621546,6,18900.58174
-101.271678,3,18902.937835
-87.498954,3,18905.236629
-128.094107,13,18908.560696
-14.863988,6,18911.08893
33.541725,6,18913.852397
-99.348961,1,18915.958983
-104.649319,7,18919.019773
-100.003111,4,18921.263651
-146.642812,3,18922.977519
-107.046831,6,18933.068853
-120.556834,7,18937.68284
-134.518147,6,18940.794926
-196.813416,6,18943.346816
12.588544,6,18945.957631
35.017439,5,18948.530293
-103.682006,10,18953.251025
12.498986,10,18956.616825
-138.233911,11,18959.717775
-103.047537,7,18962.479301
-83.339742,7,18967.86487
-109.130119,6,18970.557234
-120.32235,3,18972.748718
-129.503602,7,18975.316133
-256.432598,12,18979.180196
-33.283632,3,18980.695922
-142.371204,6,18982.973479
-96.850278,5,18985.432178
-72.03868,11,18988.339018
36.447661,3,18990.499522
-132.739233,3,18992.612716
-104.751682,6,18995.237694
-113.900339,2,18997.349526
-175.979698,6,18999.681662
-114.021498,3,19004.472115
13.101659,5,19006.725139
-30.108561,3,19008.248042
32.876443,3,19009.794317
18.33514,6,19012.109521
52.733566,6,19014.759152
34.693753,3,19016.301794
-121.372025,5,19018.676047
-99.913101,6,19021.311321
45.400993,5,19023.718654
-90.044852,4,19026.029743
-62.608681,11,19029.568889
-70.333206,7,19032.04457
-108.35652,6,19034.684251
-94.882652,1,19039.348745
-104.028106,4,19041.606525
-102.75774,5,19044.087587
-41.189698,4,19045.614063
37.971103,10,19047.25303
-31.947269,10,19050.025451
-39.413999,3,19051.615837
-93.062386,1,19053.590303
32.417261,3,19055.085401
48.075327,4,19056.569722
-125.554253,3,19058.734246
29.904163,3,19060.818335
-109.974904,2,19062.907893
30.268256,3,19064.416331
-91.003325,6,19066.879929
-100.933887,2,19069.031001
-76.178893,3,19073.629597
-19.709827,8,19076.04646
-140.432743,6,19078.412747
-60.885503,5,19079.97076
-116.613575,10,19082.615427
64.979267,4,19084.920024
9.601114,4,19087.252305
26.470697,3,19089.581376
75.073224,6,19092.455499
-97.075712,5,19095.126434
-33.399177,6,19096.767274
25.733854,3,19099.028123
-79.513292,4,19100.645047
-100.133942,2,19102.277714
-35.670174,3,19103.822241
42.407487,3,19108.644024
-118.32222,7,19111.432455
26.036641,7,19113.843906
-138.40372,9,19116.461838
25.138559,8,19119.026546
-107.097075,5,19121.45043
-89.297258,5,19123.90368
-17.595624,3,19125.406837
39.669447,3,19126.902738
-100.440288,5,19129.282821
-115.17527,3,19131.490173
-110.350427,3,19133.609671
44.56243,4,19136.078747
55.02881,6,19138.528411
-153.34731,6,19143.267484
29.72786,4,19144.795164
41.786588,7,19146.385056
-102.340302,2,19148.464936
17.835266,4,19150.662201
-136.389463,5,19152.869888
-91.435361,2,19154.981624
-104.543254,5,19157.154777
-25.004621,8,19159.700595
-110.599485,4,19162.04122
-116.233034,3,19164.432346
-161.825409,5,19166.872247
-270.836544,13,19171.035818
-90.954378,5,19173.479245
-173.24546,7,19178.975273
-160.345778,12,19181.973194
26.706891,3,19183.511843
-110.522393,12,19186.514331
-87.816263,4,19188.788822
-73.221281,4,19190.322626
-142.594699,8,19192.783733
46.521796,4,19194.330871
-153.696736,5,19196.554857
-136.725922,4,19198.366766
-119.030891,6,19201.148906
31.157527,3,19202.66838
-104.411243,8,19205.552607
1.50584,5,19207.100263
-7.171754,11,19209.905275
-115.12839,9,19215.266721
27.79994,4,19216.811579
-29.245481,5,19219.048029
27.254658,3,19220.563188
-44.245689,4,19222.066835
36.354345,4,19224.220809
-72.264475,7,19225.851705
-86.36566,7,19228.545384
-149.615855,11,19232.208806
-116.736718,2,19234.339789
-97.093765,4,19236.632872
-186.335846,10,19239.379024
5.807657,5,19241.671659
42.322844,3,19243.178278
-102.945322,3,19245.326977
-8.155873,7,19249.753174
6.843605,5,19252.158117
36.625185,3,19253.685483
38.521353,3,19255.248871
-114.057213,6,19257.598591
-36.898714,8,19260.178996
-102.212686,2,19262.301446
-164.561589,6,19264.605078
-121.193387,6,19266.938133
27.288033,3,19268.448559
31.914767,5,19269.97751
-106.635537,2,19272.015007
-56.85575,6,19273.586485
42.102206,3,19275.112442
-129.483911,3,19276.572657
52.199749,4,19278.06993
43.800535,6,19279.623419
-187.283827,28,19288.567076
-134.427845,4,19290.780364
48.952394,7,19293.521657
-119.180767,2,19295.56068
-56.742952,5,19297.174816
-119.754282,11,19300.589207
34.761513,3,19302.08819
-26.774561,3,19303.573109
-98.805047,4,19305.88443
-151.629454,3,19307.560691
39.801286,6,19309.092862
-32.785087,6,19310.684927
22.545583,4,19312.815085
-124.741694,9,19315.393419
-10.002214,9,19321.252279
-134.351253,2,19322.806587
83.432986,4,19325.143037
12.513185,4,19327.329314
-105.108593,4,19329.535564
-44.051692,8,19331.249526
-18.129933,7,19332.894699
-23.646778,10,19335.575275
23.764853,6,19337.153081
-105.094919,2,19339.214031
-24.342904,6,19340.774462
42.031837,3,19342.933089
-48.572511,7,19345.388766
-103.610148,2,19347.434548
-96.517449,6,19349.900166
-126.319697,9,19355.800594
-78.741702,7,19357.437758
-93.983042,5,19359.8451
-93.075737,1,19361.890359
2.22052,6,19363.4519
-3.649526,3,19365.06068
4.72788,12,19367.912948
-134.47225,5,19370.144197
34.732052,4,19372.388098
53.731311,5,19374.62019
-129.350717,13,19378.784847
-92.569267,1,19380.809293
-164.741958,8,19383.297833
-168.185207,3,19385.547622
11.656377,7,19391.247756
29.304805,5,19393.57276
24.112509,4,19395.20176
9.456738,4,19396.729784
-135.508559,3,19398.199621
52.381121,5,19399.749493
65.536973,7,19402.502865
24.133113,4,19404.756729
16.783561,5,19406.973472
31.844107,3,19408.486969
-166.594986,6,19410.761133
64.437197,5,19413.097612
-105.986389,4,19415.40534
-88.45426,3,19416.904639
15.579192,4,19419.011061
29.343307,4,19420.529029
27.351297,4,19424.676974
62.546238,6,19426.929701
-73.937841,3,19428.449698
-135.601967,3,19429.900096
24.459154,7,19432.347036
-170.254182,4,19434.517575
-106.19483,5,19436.955224
-143.109836,3,19438.47635
-149.784033,5,19440.92303
20.843744,3,19443.010078
-78.879504,7,19444.615997
-102.060972,5,19447.017772
9.298266,6,19449.352833
-98.924329,3,19451.542386
9.026909,5,19453.075531
-111.672915,7,19455.439155
-109.299056,4,19461.207376
-113.462745,6,19463.925971
-106.710592,7,19466.50463
-121.487135,9,19469.821065
-172.145868,8,19472.286686
38.875935,4,19473.828513
-134.431459,3,19475.903199
31.315075,4,19478.03077
-104.570809,7,19480.727275
-138.524912,9,19483.313443
-10.305799,5,19484.895037
-22.651978,6,19487.178914
-131.69957,9,19489.726806
-70.564072,3,19491.25555
-144.797859,10,19496.789747
40.388047,4,19498.316473
9.476691,6,19500.533381
79.595441,4,19502.913288
-172.601711,6,19505.168004
-101.169564,3,19507.324072
-17.634871,9,19511.191496
-102.917519,1,19513.204886
-71.912735,5,19514.772802
-100.732198,7,19517.411528
40.503881,7,19519.853025
-10.057544,5,19521.431987
-133.185038,13,19524.457428
25.739098,11,19530.821632
-114.013757,8,19533.839979
-156.520964,4,19536.285027
30.583112,8,19538.038053
29.347468,7,19539.616343
9.519458,5,19541.849788
-8.593343,11,19544.73295
25.861632,6,19547.342117
-141.998157,3,19549.384912
40.475242,4,19550.905806
45.306986,5,19553.243244
-35.581161,6,19555.529627
-11.723595,5,19557.734752
59.570066,5,19559.323146
-23.055409,9,19561.837807
43.172343,4,19566.482688
-136.123939,4,19568.665503
39.475981,7,19571.436159
-164.038695,4,19573.682866
-24.126177,9,19575.390982
-27.202481,5,19576.92903
-142.687954,3,19579.01803
-141.389654,6,19581.31245
-119.93757,2,19582.826954
-160.731023,5,19585.013608
-93.696483,7,19587.696596
9.370176,4,19589.894528
-100.640899,3,19592.152283
14.113581,4,19594.299261
-87.152666,4,19596.471854
-110.418598,4,19602.075733
-90.93847,4,19604.350477
-214.569909,5,19606.769709
-108.792924,5,19609.13456
-162.558113,6,19611.425763
-97.847679,8,19614.316789
44.814684,3,19615.812025
11.250615,7,19618.188494
-162.716201,6,19620.528181
22.094641,4,19622.643037
-102.58797,4,19624.915357
36.392346,5,19626.472781
-127.721688,9,19629.039656
-82.066865,10,19632.378551
33.919817,3,19636.994059
-99.363089,7,19639.380443
-91.084701,2,19641.487438
39.264944,3,19642.985509
-126.974053,7,19645.615372
-96.317692,4,19647.190331
-126.540559,15,19652.536051
-8.259801,6,19654.907086
-202.502628,6,19656.556153
-126.844782,3,19658.714077
-51.934003,10,19660.396103
-20.152377,9,19663.258035
59.617601,11,19665.146598
17.241937,4,19667.469076
14.95608,10,19673.70761
-21.265039,6,19676.105774
-89.90681,5,19678.483531
38.821936,5,19680.658886
24.842565,3,19682.160308
-215.510332,17,19685.717611
20.516892,9,19688.301333
41.40484,5,19689.880241
-127.744915,4,19692.001662
-116.942978,1,19693.440143
-98.487434,2,19694.916524
-132.759294,7,19697.248988
-167.506249,14,19700.359402
26.027612,4,19701.894666
-85.782869,4,19707.369142
-35.050181,3,19708.894271
-124.403839,6,19711.139522
70.019903,6,19712.712417
49.817583,7,19714.25938
31.069667,3,19715.76947
-89.227812,3,19717.902019
-116.814627,3,19719.388439
26.596279,10,19721.009992
-92.252948,2,19723.065842
-104.221688,3,19725.164754
-115.362045,6,19727.610274
-118.600275,12,19731.240532
11.480354,4,19733.354483
42.43823,6,19735.996766
-156.707084,5,19738.290834
-103.600397,4,19743.622577
-99.386241,6,19746.204099
-119.475635,2,19748.246679
-129.350358,3,19750.333488
-97.534385,3,19752.451989
-100.144055,3,19754.639843
5.475263,4,19756.160836
57.532516,4,19757.631663
-219.258544,12,19760.530519
-100.654363,4,19762.768177
-141.536481,4,19764.954415
-120.906702,6,19767.232633
42.006659,4,19768.750439
-97.377083,6,19771.401825
39.732882,4,19772.973214
31.696792,3,19774.451705
-52.694397,5,19779.08685
-24.344875,10,19781.779552
6.956838,7,19784.173472
-116.220427,6,19786.41969
-24.489658,3,19787.906672
-270.870857,12,19791.491996
29.384567,4,19793.041642
-123.666207,10,19795.635211
-96.211639,1,19797.609325
-116.313848,6,19800.106326
9.638871,5,19802.275675
-65.113802,3,19803.826031
-97.118906,3,19805.928142
-110.840715,4,19808.29761
5.302638,4,19813.670989
37.378632,4,19815.19217
-25.542686,3,19816.652689
-113.561693,9,19819.641953
36.881907,3,19821.123282
14.106624,4,19822.597407
-113.505645,4,19824.83368
32.535054,6,19826.404877
-76.680072,4,19827.892299
-94.791303,5,19830.312431
22.122394,4,19832.419473
-164.645503,16,19835.962867
23.17837,4,19837.478048
35.040644,4,19839.01497
-110.418902,8,19841.761174
-67.90671,6,19843.360726
49.867575,9,19845.023379
-122.99951,3,19850.397833
-28.531872,3,19851.890168
18.523366,9,19854.498759
36.726099,6,19856.069563
-98.067909,3,19858.243642
-47.783653,3,19859.740947
-147.76884,6,19861.960635
-62.7287,4,19863.492486
88.660995,4,19865.962903
-152.949662,4,19868.130152
33.795939,4,19869.682526
21.74909,6,19872.045472
85.795368,4,19874.586155
-48.791819,4,19876.168586
-105.80423,3,19878.306691
51.028703,4,19880.479151
52.535181,4,19885.640248
-110.124969,1,19887.080751
-206.807678,34,19898.198578
-83.340962,3,19900.376877
-42.605267,5,19901.957718
33.422611,4,19903.528512
5.486987,5,19905.036407
-108.274863,6,19907.439289
18.127231,4,19909.495844
-65.651546,4,19911.016266
-140.840705,11,19913.847463
8.913212,4,19915.417989
-4.521678,10,19921.10831
-90.836148,3,19923.224782
19.17365,5,19925.359416
30.40973,4,19926.855567
33.092278,4,19928.345306
-100.421039,7,19930.919425
-84.771045,2,19932.895732
-127.852079,12,19935.70065
-99.748138,3,19937.837187
67.447506,7,19939.394233
-130.662828,4,19940.842029
-137.859541,3,19942.809048
5.454705,4,19944.322366
-94.264885,2,19946.296112
-117.405164,3,19948.458245
-111.769115,7,19954.126743
-135.046064,9,19956.796242
59.272441,4,19958.390097
46.28394,11,19961.949713
-130.966743,3,19964.09452
35.258288,3,19966.161353
-108.376248,3,19968.484428
30.487839,3,19970.836088
49.006618,3,19972.450541
31.278336,3,19973.984266
-106.995296,2,19976.194118
11.046441,4,19977.822674
-141.813661,14,19981.232366
-87.821617,1,19983.424224
-51.401308,12,19985.804365
-103.548358,5,19988.326774
-122.371196,4,19990.466356
28.395056,4,19991.990973
-106.164131,3,19993.991909
32.556065,3,19996.052434
-132.639272,4,19998.351435
-133.163125,12,20001.949337
-116.30388,5,20004.141697
33.707232,3,20005.639851
-87.143624,7,20008.193232
38.265325,5,20009.767873
52.515628,5,20012.119961
-121.451232,2,20014.240107
-120.682164,9,20016.93601
31.315897,5,20020.142519
-22.760746,3,20021.622035
4.634726,5,20023.150904
-16.217636,4,20024.674291
-124.090222,4,20026.977141
13.577532,4,20029.184856
-104.488481,4,20031.487646
-113.703769,2,20033.515107
-86.360717,4,20035.708284
-122.358605,2,20037.152541
40.460529,4,20038.643569
31.760894,3,20040.164497
-148.487775,4,20042.398361
-166.399636,5,20043.920127
20.950457,3,20045.931098
-104.81172,9,20048.969628
-107.501369,9,20051.967712
-108.191097,11,20056.27052
-11.160049,8,20058.752108
9.131689,4,20060.909837
-107.811383,3,20062.448195
-29.958172,4,20063.93357
-27.205694,10,20066.589038
-133.336688,5,20068.943664
36.850827,3,20070.426179
-133.033375,8,20073.127768
37.473147,6,20074.717862
-137.973735,4,20076.779001
-192.846708,6,20078.349962
37.326257,4,20079.836962
-103.011273,2,20081.965602
-90.819127,12,20085.730104
25.441667,4,20089.40383
-129.66132,11,20092.827593
-91.947219,2,20094.871445
-132.279825,3,20096.922821
-113.53788,8,20099.787028
-182.010906,8,20102.207993
68.31818,4,20104.478659
61.948691,5,20106.837611
-116.809587,2,20108.863787
43.338075,6,20110.419852
-33.491461,3,20111.86523
15.094585,7,20114.2521
